"Word1";"Word2";"Word3";"Word4";"Word5";"Word6";"Word7";"Word8";"Word9";"Word10";"Word11";"Word12";"Word13";"Word14";"Word15";"Word16";"Word17";"Word18";"Word19";"Word20";"Word21";"Word22";"Word23";"Word24";"Word25";"Word26";"Word27";"Word28";"Word29";"Word30";"Word31";"Word32";"Word33";"Word34";"Word35";"Word36";"Word37";"Word38";"Word39";"Word40";"Word41";"Word42";"Word43";"Word44";"Word45";"Word46";"Word47";"Word48";"Char1";"Char2";"Char3";"Char4";"Char5";"Char6";"Capitalrun1";"Capitalrun2";"Capitalrun3";"Spam"
0;0;0;0;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;2,43;0;0;0;0;0;0;0;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,442;0;0;0;0;1,2;3;12;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186;0;0;0;3,677;28;114;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,84;0;0;3,84;0;0;0;0;0;0;0;0;0;1;1;4;0
0;0,09;0,14;0;1,04;0,09;0,09;0;0,79;0;0,04;0,29;0,19;0;0;0;0,14;0,04;1,53;0,24;1,23;0;0,29;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0,04;0;0;0;0,015;0,119;0,007;0,431;0,111;0;3,37;87;1645;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,55;0;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;13;1
0;0;0;0;0;0;0;0;0;0;0;1,36;0;0;0;0;0;0;4,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,36;0;0;0;0;0;1,36;1,36;0;0;0;0;0;0,234;0;0;2,076;15;27;0
0;0;0,47;0;0,47;0,47;0,47;0;0;2,38;0;0,95;0,47;0;0;0;0,47;0;1,9;0;0;0;4,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;0;0;0;0;0;0;0;0,266;0;0,621;0,799;0,088;36,642;148;513;1
0;0;0;0;0;0;0;0;0;0;0;0;0,86;0,86;0;0;0;0;0;0;0;0;0;0;3,44;2,58;1,72;0,86;0,86;0,86;0,86;0,86;0;0,86;0,86;0,86;1,72;0;1,72;0,86;0;0;1,72;0;1,72;0;0;0;0;0,27;0,135;0,135;0;0;2,288;13;103;0
0,34;0;1,7;0;1,02;0;0;0;0,68;1,02;0;0;0;0;0;0;0;0;0,34;1,02;0,68;0;0;0;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,902;0,106;0;664;1327;1328;1
0;0;0;0;0;0;0;0;0;0;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78;0;0;0;0;0;0;0,336;0;0;0;0;1,909;5;21;0
0,33;0;0,33;0;0;0;0,66;0;0;0;0;1,32;0;0;0;0,66;0,99;0;2,64;0;0,99;0;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,66;0;0;0;0;0;0;0;0;0;0;0,116;0;0,406;0,464;0,348;6,932;43;513;1
0;0;0;0;0;0;0;0;0;0,84;0;0,84;0;0;0;0;0;0;4,2;0;0;0;0;0;1,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,119;0;0;0;1,454;9;32;0
0;0,34;0,68;0;0;0;0,34;0;0;0,34;0;0;0;0;0,34;0,68;0;1,37;1,03;0;1,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,094;0;0;0;0;3,131;13;119;1
0;0,74;1,85;0;0;0,37;0;0,37;0,74;1,11;0,37;0,74;0;0,37;0;0,37;0,37;0,37;1,48;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;0;0;0,37;0;0;0;0;0,336;0;1,211;0,471;0,067;18,4;393;736;1
0;0;0,51;0;1,54;0;0;0;0,25;0;0;1,28;0;0;0;0;0;0;0;0;0;0;0;0;0,77;0,25;0;0;1,03;1,8;0;0;0;0;0;0;0,25;0,25;0;0;0;0;0;0;0,25;0;0;0;0;0,039;0;0;0;0;1,767;7;99;0
0;0,18;1,1;0;0,73;0,73;0,73;0,09;0,83;0,27;0,27;0,64;0,27;0;1,47;0,09;0;1,2;1,38;0,18;0,64;0;0,55;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,18;0;0,09;0,09;0;0;0;0,094;0;0,432;0,135;0,013;8,445;696;1478;1
0;0;0;0,42;0,84;0;0;0,42;0;0;0;0;0;0;0;0;0;0,42;0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,488;0;2,636;0,683;0;3,168;36;301;1
0;1,92;0;0;1,92;0;0;0;0;0;0;1,92;0;0;0;0;0;0;1,92;0;3,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;12;33;1
0;0;0;0;0;0;0;0;0,83;1,66;0;0;0;0;0;0;0;0;0,83;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,16;0;0;0;0;0;0;0;0;0;0,118;0;0;0;0;1,475;11;59;0
0;0;0;0;0,87;0;0;0;0;0;1,31;0,43;0;0;0;1,75;0;1,31;2,63;0;0,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0,361;0,18;0;1,72;6;86;0
0;0;0;0;0,91;0;0;0;0;0,45;0;0,45;0;0;0;0;0;0;3,21;0,45;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37;0;0;0;0;0;0;0,164;0;0;1,076;4;42;1
0;0;0;0;0;0,57;0;0;0;0;0;0;0;0;0;0;0;0;0,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,57;0;0;0;0;0;0;0,57;0;2,31;0;0;0;0;0,089;0,179;0;0,089;0;0;2,204;10;97;0
0;0;0;0;0;0,79;0;0;0;0;0;0;0;0;0;0;0;0;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,147;0;0;0;0;2,913;27;67;1
0,09;0;0,36;0;0;0;0;0,09;0;0;0,18;1,01;0,18;0;0;0;0,64;0;0;0;0;0;0;0;2,49;0;0;0;0;0;0;0;0;0;0;0,09;0,18;0;0;0;0;0;0;0;0;0;0;0;0,131;0,209;0;0;0,039;0;2,278;24;629;0
0;0;0;0;0,54;0,27;0;1,62;0;1,62;0;0;0;0;0,54;0;0;0,27;2,16;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,35;0;0;0;1,62;0;0;0;0;0;0;0;0;0;0,038;0,038;0,463;0;0;7,941;65;405;1
0;0,11;0,35;0;1,18;0,47;0,23;0,35;0;0,11;0,11;0,95;0;0,11;0;2,13;0,95;0,23;1,9;0,35;0,35;0;0,59;0,11;0;0;0;0;0;0;0;0;0;0;0;0,35;0;0;0;0,11;0;0;0;0;0;0;0;0;0;0,057;0;0,42;0,191;0,21;8,026;283;1509;1
0,09;0,49;0,59;0;0,39;0,19;0;0;0,09;0,39;0;1,58;0,19;0;0;0;0,09;0;3,75;0;1,08;0;0;0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,778;0,037;0;5,213;0,979;0;5,781;54;740;1
0,23;0;0;0;0,23;0,23;0;0;0;0;0;0,23;0;0;0;0,23;0;0;0,47;0;0;0;0;0;0,47;0,23;0;0;0;0,47;0,23;0;0,47;0;0;0;0,23;0;0;0;0;0;0;0;0;0;0;0;0,107;0,107;0;0;0;0;1,595;8;142;0
0;1,32;0,56;0;0;0,94;0;0,18;0,37;0,75;0;2,07;0;0;0;0;0,37;0;2,45;0;0,94;0;0;0,18;0;0;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0,241;0,107;0;2,623;35;244;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,44;0;4,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22;0;0;0;0;0;0;0,383;0;0;1,333;3;8;0
0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;3,03;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0,092;0;0;0;0;1,568;9;69;0
0,65;0,49;0,32;0;0,32;0,16;0;0,49;0,65;0,49;0,16;1,3;0;0;0,16;1,14;1,3;0,16;3,6;0,49;1,8;0;0;0,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0,231;0;0,925;0,231;2,29;5,833;47;595;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,76;0;0;0;0;0;0;0;0;0;1,571;3;11;0
0;0,02;0,05;0;0,02;0;0;0,05;0;0,35;0;0,02;0;0;0;0,05;0,1;0,38;0,07;0,2;0,17;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004;0;0,107;0,017;0,017;3,922;489;3271;1
0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,666;12;23;1
0;0;0,28;0;1,73;0;0;0;0;0;0;0,28;0,57;0,28;0;0;0;0;1,15;0;0,57;0;0;0;0,28;0;0,57;0;0;0,28;0;0;0;0;0;0;0;0;0;0;0;0,28;0;0,28;0,57;0;0;0;0;0,051;0;0,103;0;0;1,411;4;24;0
0;0;0,54;0;0,54;0;0;0;0;0,54;0;0;0;0;0;0,54;0;0;1,64;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54;0;0;0;0;0,096;0;1,443;0;0;1,969;16;130;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,19;0;4,87;0;0;9,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;0
0;0;0;0;0;0;0;0;0;0;0;1,58;0;0;0;0;0;0;0;0;1,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58;0;0;0;0,287;0;0,287;0;0;1,076;2;14;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;17;25;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,125;2;9;0
0;0;0;0;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;0;0;0;0;0;2,15;0;0;0;0;0;0;0;0,138;0;0;0;0;1,863;5;41;0
0;0;0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0;0;0,19;0;0,19;0,38;0;3,6;16;72;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,333;8;10;0
0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;1,56;1,56;0;3,12;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0,484;0;0;0;0;3;11;81;0
0;0,56;0,28;0;0;0;0,56;0;0;0,56;0,28;0,56;0,28;0;0;1,41;0,28;0;1,97;0;1,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,28;0;0;0;0;0,118;0;0,158;0;0,158;9,25;394;555;1
0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0,6;0;1,2;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;1,8;0;0;0;0,299;0;0;0;0,199;2,465;28;106;1
0,5;0,4;0,33;0;0,13;0,03;0,13;0,1;0,54;0,77;0,3;0,7;0,54;1,14;0,03;0,27;0,43;0,03;3,2;0;1,45;0;0,37;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0;0;0,071;0;0,456;0,5;0,11;6,049;129;2220;1
0;0;0,17;0;0;0,08;0;0;0;0;0,08;0,87;0,08;0,08;0;0;0,78;0;0;0;0;0;0;0;3,05;0;0,08;0;0;0;0;0;0,61;0;0;0,08;0,08;0;0;0;0;0;0;0;0;0;0;0;0,079;0,068;0;0;0,022;0;2,432;24;540;0
1,18;0,39;0,59;0;0;0,98;0,19;0,19;1,38;0,39;0;0,98;0;0,19;0;0,98;0;0;2,56;0,39;1,38;0;0;1,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0,741;0,306;0,025;6,652;76;632;1
0;0;1,06;0;0;0;0;0;2,12;0;0;0;0;0;0;0;0;0;3,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06;0;0;0;0;0;0;0;0,353;0;3,904;12;82;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,344;0;0;0;0;1,88;13;47;0
0;0,22;0;0;0,22;0;0;0,22;0;0,45;0;0,22;0;1,59;0;0;0,22;0;1,36;0;0;0;0;0;0,68;0;0,22;0;0;0;0,22;0;0;0;0,22;0;0,45;0;0;0;0;0;0;0;0;0;0;0;0;0,053;0;0;0;0;4,964;152;705;0
0;0;0;0;0;0;0;0;0;0;0;3,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81;0;0,232;0,116;0;0;0;0;1,976;9;83;0
0,15;0,3;0,45;0;0,76;0,3;0;0;1,52;1,52;0,15;1,98;0,3;0;0,61;0,3;0;1,52;2,14;0,15;2,44;0;0,76;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025;0;1,051;0,225;0,05;6,686;217;896;1
0;0;0;0;0;0;0;0,86;0;0;0;2,58;0;0;0;0;0,86;0;2,58;0;0;0;0;0;1,72;0;0;0;0;0,86;0;0;0;0;0;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,141;0;0;1,535;8;43;0
0;0,66;0,66;0;0,33;0;0;0;0;0;0;0,66;0;0;0;0,33;0;1,32;2,64;0;1,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33;0;0;0;0;0,053;0;0,583;0;0;4,024;121;326;1
0;0;0;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;2,7;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,444;0;0;2,8;7;28;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,63;0;0;0;0;0;0;0;0;0;1;1;12;0
0,1;0,1;0,7;0;0,6;0,2;0,4;0,1;1,41;0,8;0,1;0,5;0;0;0;0,1;0;1,11;2,22;0,4;1,92;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0,26;0,991;0,39;0,032;3,173;56;1044;1
0;0;0,24;0;0;0;0;0;0;0,48;0;0,24;0;0;0;0;0,48;0,24;0,72;0,48;0,72;0;0;0;1,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,035;0;0;0;0;3,179;87;283;0
0;0;0,32;0;0,64;0,64;0,64;0,32;0,32;0;0;0,32;0,32;0;0;0,32;0,32;0,32;2,25;0;3,21;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0,156;0;0;0,156;0;1,752;19;149;1
0;0;0,24;0;0,09;0,04;0;0;0,04;0;0,04;0,69;0;0;0;0,14;0,19;0;0,69;0;0,64;0;0;0;2,04;1,09;0;0,04;0;0,19;0,14;0;0,04;0;0,29;0,09;0,34;0;0;0;0;0;0;0;0,04;0;0;0;0,014;0,148;0;0,014;0,044;0,007;2,112;26;1223;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,66;0;0;0;0;6,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,537;0;0;2,777;12;25;1
0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,216;0;0,216;0;0,216;2,166;6;39;0
0,17;0;0,17;0,44;0,17;0;0;0;0;0;0;0,35;0,52;0,17;0;0,08;0,52;0;4,04;0;2,64;1,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17;0;0;0;0;0;0;0;0;0;0;0;0,709;0,105;0;0;0;0;2,039;18;414;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,72;0;0;0;0;0;0,72;0,72;0;2,17;0;0;0;0;0;0;1,44;0;0;0;0;0;0;0;0;0,72;0;0;0,72;0;0;0,204;0;0,306;0,102;0;2,538;22;99;0
0,22;0;0,07;0;0,07;0,07;0;0,14;0;0,36;0;0,51;0,44;0,07;0;0;0,29;0,07;0,07;0;0,07;0;0;0;1,99;0;0;0;0,29;0,29;0;0;0;0;0;0,14;0,07;0,07;0;0;0;0;0;0;0;0;0;0;0,041;0,031;0;0,031;0;0;1,912;22;568;0
0,04;0,14;0,29;0;0,04;0,04;0;0,09;0;0,19;0,09;1,04;0;0;0;0;0;0,24;0,09;0;0,04;0;0;0;0,04;0;0;0;0;0,09;0;0;0;0;0;0,09;0,24;0;0;0;0;0;0,04;0;0;0;0;0;0,02;0,16;0,006;0;0;0;2,667;185;1763;0
2,32;0;0;0;0;0,77;0;0;0;0;0;0,77;0;0;0;0;0;0;4,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,55;0;0;0;0;0;0;0,159;0;0;1,346;4;35;0
0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0,166;0;0;0;0;2,2;22;55;0
0,05;0,3;0,4;0;0,1;0,05;0;0,05;0,1;0;0;0,3;0,2;0;0,05;0;0;0,5;1,55;0,3;0,75;0;0,15;0,2;0,05;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05;0,05;0;0;0;0;0,036;0;0,054;0,118;0;2,379;96;583;1
0;0,29;0,29;0;0;0,59;0,29;1,04;1,04;2,22;0,14;1,04;0;0;1,04;0,29;0,74;0;1,63;0,44;0,59;0;1,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0,29;0;0;0,29;0;0;0;0;0;0;0;0;0;0,084;0;0,105;0,21;0,021;10,817;887;1244;1
0;0;0,43;0;0,87;0;0;0;0;0;0;0;0;0;0;0,43;0,87;0;2,62;0;1,31;0,43;0,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,31;0;0;0;0;0,072;0;0,577;0,216;0;6,274;90;320;1
0;0,55;0,55;0;2,23;0;0,55;0;0;0;0;0,55;0,55;0;0;0,55;2,79;0;3,91;0;1,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,258;0;1,207;0,345;0;4,761;140;200;1
0;0;0;0;0;0;3,07;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,251;0;0;3,214;12;45;0
0;0;0;0;0,09;0;0;0;0;0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,032;0;0,016;0;0;24,375;135;3315;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28;0;0;3,84;0;3,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28;0;0;0;0;0;0;0,23;0,23;0;5,538;41;72;1
0;0;0;0;0;0;7,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,297;0;0;2;8;52;1
0;0;0;0;0;0,37;0;0;0;0;0;0,75;0,37;0;0;0;0,37;0;0;0;0;0;0;0;2,26;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0,387;0;0;0,331;0;2,287;14;167;0
0;0;0;0;0;0,6;0;0;0;1,21;0;0;0;0;0;0,6;0;0;1,21;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,207;0,518;0,414;0,31;0;0;4,897;17;191;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0
0;0;0;0;0;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,63;0;0;0;0;0;0;0;0;0;1,25;4;15;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,62;0;0,81;0;0;0;0,81;0;2,43;0;0;0;0;0;0;0;0;0;0,81;0;0,81;0;0;0;0,81;0;0;0;0;0;0;0,135;0;0,406;0;0,135;1,958;17;94;0
0;0;0;0;0,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0,69;0;0;0;0;0;2,08;0,69;0;0;0;0;0;0;0;0;0;0;0,69;0;0;0;0;0;0;0;0;0;0;0;0;0,284;0;0,284;0,094;0;2;11;60;0
0,44;0;0,88;0;0,44;1,32;0;0;0;0;0;0;0;0;0;0;0;0,44;1,76;0;2,2;0;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,222;0;0;0,444;0,37;0;2,413;16;140;1
0,23;0,23;0,47;0;0,7;0,23;0,23;1,41;0,23;0,47;0,23;0,47;0;0;0;0;1,41;0,47;0,94;1,89;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0,23;0;0;0;0;0,075;0;1,289;0,151;0;6,529;276;666;1
0;0,3;0,75;0;0,3;0;0,15;0;0;0,45;0,15;0;0,15;0;0,15;0,15;0;0,75;0,15;0,15;0,6;0;0;0;0;0;0;0,15;0;0;0;0;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0,352;0,02;0,041;5,938;149;1057;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,29;0;0;0;0;0;1,29;1,29;1,29;0;0;0;1,29;0;0;0;0;0;0;0;1,29;0;0;0;0;0;1,29;0;0;0;0;0,234;0;0;0;0;1,857;8;39;0
0,14;0;0,29;0;1,17;0,58;0,14;0,58;0;0,43;0;0,14;0;0;0,14;0,29;1,46;2,05;1,9;0;1,02;0;0;0,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,43;0;0;0;0;0;0;0;0;0;0,097;0;0,558;0,024;0;1,517;12;217;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166;2;7;0
0,49;0;0;0;0,49;0,49;0;0,49;0;0;0;0,49;0,99;0;0;0;0;0;0,49;0;0;0;0;0;2,48;0,99;0;0;0,99;0,99;0;0;0;0;0;0,49;0,49;0;0;0;0;0;0;0;0;0;0;0,49;0;0,145;0;0;0;0;1,641;10;87;0
0;0;0;0;0,26;0,26;0;0;0;0,26;0;0,26;0;0;0;0,26;0;0;2,08;0;2,6;0;0;0;0,26;0;0;0;0;0;0,26;0;0;0;0;0;0;0;0;0;0;0;0,26;0;0,26;0;0;0;0,037;0;0;0;0;0;2,545;18;168;0
0,34;0,42;0,25;0;0,08;0,42;0,08;0,25;0,08;1,63;0,34;0,51;0,94;0;0,17;0,08;0;0;3;0;0,94;0;0,34;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17;0;0;0;0;0,063;0;0,287;0,223;0,079;3,314;62;537;1
0,74;0;0;0;0;0;0,74;0;0;1,49;0,74;0,74;0;0;0;0,74;3,73;0;4,47;0;0,74;0;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,355;0,118;0,236;2,15;7;43;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,68;0;0;0;0;0,112;0;0;0,903;0;2,285;14;80;0
0,34;0,26;0,26;0;0,08;0,43;0,08;0,26;0,08;1,47;0,34;0,52;0,95;0;0,17;0,08;0;0;3,03;0;0,78;0;0,34;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17;0;0;0;0;0,048;0;0,259;0,259;0,064;3,335;62;537;1
0;0;0;0;1,85;0;0;0;0;0;0;0;0;0;0;0;0;0;1,85;0;0;0;0;0;1,85;3,7;0;3,7;0;0;0;0;0;0;3,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,544;1,634;0;0;0;2,352;11;40;0
